Product_ID,Product_Name,Category,Price,Avg_Rating
1297,Groceries_1297,Groceries,436.01,4.26
1298,Books_1298,Books,469.32,2.72
1299,Jewelry_1299,Jewelry,693.65,2.89
1300,Groceries_1300,Groceries,718.64,4.49
1301,Home_1301,Home,612.33,4.35
1302,Books_1302,Books,255.0,1.84
1303,Home_1303,Home,295.38,3.25
1304,Music_1304,Music,195.3,2.62
1305,Books_1305,Books,809.16,2.47
1306,Sports_1306,Sports,592.21,1.12
1307,Books_1307,Books,141.09,4.35
1308,Toys_1308,Toys,181.71,2.13
1309,Jewelry_1309,Jewelry,179.81,3.02
1310,Sports_1310,Sports,714.62,2.0
1311,Groceries_1311,Groceries,660.04,3.02
1312,Music_1312,Music,16.42,2.66
1313,Books_1313,Books,178.72,2.1
1314,Sports_1314,Sports,520.7,3.56
1315,Toys_1315,Toys,558.8,3.78
1316,Beauty_1316,Beauty,944.54,1.47
1317,Music_1317,Music,583.53,1.68
1318,Home_1318,Home,642.32,1.25
1319,Groceries_1319,Groceries,875.08,2.69
1320,Electronics_1320,Electronics,452.36,2.04
1321,Jewelry_1321,Jewelry,553.98,3.4
1322,Toys_1322,Toys,742.79,4.99
1323,Home_1323,Home,161.21,2.9
1324,Groceries_1324,Groceries,232.28,1.9
1325,Electronics_1325,Electronics,97.6,1.84
1326,Music_1326,Music,682.76,4.45
1327,Electronics_1327,Electronics,306.32,1.01
1328,Automotive_1328,Automotive,91.43,4.66
1329,Sports_1329,Sports,236.15,4.29
1330,Home_1330,Home,283.99,4.5
1331,Music_1331,Music,364.71,4.07
1332,Jewelry_1332,Jewelry,455.55,4.48
1333,Jewelry_1333,Jewelry,107.64,2.79
1334,Books_1334,Books,685.91,4.53
1335,Home_1335,Home,569.63,1.88
1336,Sports_1336,Sports,782.22,1.09
1337,Toys_1337,Toys,128.7,4.59
1338,Sports_1338,Sports,21.1,1.63
1339,Music_1339,Music,152.46,1.73
1340,Sports_1340,Sports,892.71,3.68
1341,Music_1341,Music,661.85,2.53
1342,Electronics_1342,Electronics,200.52,4.24
1343,Automotive_1343,Automotive,368.72,4.4
1344,Sports_1344,Sports,457.72,3.59
1345,Music_1345,Music,697.16,3.09
1346,Beauty_1346,Beauty,446.69,4.58
1347,Sports_1347,Sports,190.35,3.54
1348,Jewelry_1348,Jewelry,61.12,4.1
1349,Music_1349,Music,318.46,3.98
1350,Groceries_1350,Groceries,777.38,3.15
1351,Clothing_1351,Clothing,438.85,1.69
1352,Home_1352,Home,850.78,3.58
1353,Home_1353,Home,150.05,3.54
1354,Sports_1354,Sports,173.78,2.14
1355,Music_1355,Music,506.88,2.4
1356,Toys_1356,Toys,680.15,2.96
1357,Automotive_1357,Automotive,35.38,4.09
1358,Electronics_1358,Electronics,780.81,1.32
1359,Books_1359,Books,882.64,3.18
1360,Jewelry_1360,Jewelry,872.01,2.12
1361,Electronics_1361,Electronics,681.36,1.52
1362,Automotive_1362,Automotive,845.18,1.09
1363,Clothing_1363,Clothing,603.06,4.94
1364,Toys_1364,Toys,937.37,4.98
1365,Electronics_1365,Electronics,56.94,3.14
1366,Clothing_1366,Clothing,216.52,4.89
1367,Electronics_1367,Electronics,43.63,4.72
1368,Groceries_1368,Groceries,892.64,4.59
1369,Home_1369,Home,224.08,3.47
1370,Music_1370,Music,513.72,3.49
1371,Music_1371,Music,233.95,4.84
1372,Books_1372,Books,983.28,4.36
1373,Jewelry_1373,Jewelry,751.01,4.71
1374,Books_1374,Books,607.75,3.08
1375,Electronics_1375,Electronics,654.37,2.73
1376,Books_1376,Books,667.56,3.75
1377,Music_1377,Music,147.93,3.06
1378,Automotive_1378,Automotive,191.34,4.66
1379,Automotive_1379,Automotive,229.81,4.62
1380,Clothing_1380,Clothing,668.28,2.49
1381,Automotive_1381,Automotive,45.96,3.26
1382,Home_1382,Home,61.46,4.87
1383,Books_1383,Books,457.38,4.61
1384,Jewelry_1384,Jewelry,430.92,1.27
1385,Sports_1385,Sports,944.96,2.2
1386,Clothing_1386,Clothing,479.35,2.09
1387,Books_1387,Books,416.28,1.45
1388,Automotive_1388,Automotive,273.79,2.16
1389,Automotive_1389,Automotive,199.71,4.32
1390,Automotive_1390,Automotive,112.68,2.94
1391,Home_1391,Home,783.47,2.43
1392,Jewelry_1392,Jewelry,325.3,2.74
1393,Clothing_1393,Clothing,43.52,1.26
1394,Electronics_1394,Electronics,317.93,3.01
1395,Home_1395,Home,412.49,2.02
1396,Music_1396,Music,748.18,1.9
1397,Beauty_1397,Beauty,133.32,4.51
1398,Home_1398,Home,922.48,3.77
1399,Books_1399,Books,288.29,1.54
1400,Electronics_1400,Electronics,619.84,3.2
1401,Jewelry_1401,Jewelry,496.19,4.8
1402,Toys_1402,Toys,626.21,1.24
1403,Sports_1403,Sports,351.95,4.38
1404,Home_1404,Home,854.92,4.16
1405,Clothing_1405,Clothing,207.45,2.49
1406,Beauty_1406,Beauty,976.62,3.42
1407,Groceries_1407,Groceries,450.74,2.29
1408,Automotive_1408,Automotive,42.91,4.42
1409,Books_1409,Books,471.73,2.0
1410,Automotive_1410,Automotive,922.63,3.81
1411,Beauty_1411,Beauty,9.32,4.88
1412,Toys_1412,Toys,157.79,1.87
1413,Books_1413,Books,488.14,1.84
1414,Electronics_1414,Electronics,740.81,3.57
1415,Electronics_1415,Electronics,155.29,4.02
1416,Sports_1416,Sports,341.62,2.33
1417,Groceries_1417,Groceries,359.95,1.42
1418,Toys_1418,Toys,288.36,4.02
1419,Automotive_1419,Automotive,660.05,2.24
1420,Groceries_1420,Groceries,829.44,1.44
1421,Groceries_1421,Groceries,703.44,4.91
1422,Jewelry_1422,Jewelry,853.6,3.12
1423,Groceries_1423,Groceries,712.13,1.41
1424,Beauty_1424,Beauty,357.29,2.06
1425,Toys_1425,Toys,770.93,2.75
1426,Jewelry_1426,Jewelry,512.02,2.92
1427,Toys_1427,Toys,371.32,3.89
1428,Groceries_1428,Groceries,582.71,2.87
1429,Automotive_1429,Automotive,797.64,2.1
1430,Electronics_1430,Electronics,77.35,3.89
1431,Home_1431,Home,315.76,2.77
1432,Toys_1432,Toys,116.77,1.83
1433,Music_1433,Music,157.02,4.6
1434,Toys_1434,Toys,881.43,3.76
1435,Music_1435,Music,860.35,3.22
1436,Home_1436,Home,812.29,1.02
1437,Toys_1437,Toys,113.65,2.45
1438,Music_1438,Music,448.72,2.41
1439,Groceries_1439,Groceries,919.06,1.86
1440,Music_1440,Music,428.77,1.15
1441,Music_1441,Music,179.57,4.88
1442,Jewelry_1442,Jewelry,969.93,4.37
1443,Toys_1443,Toys,520.29,4.5
1444,Sports_1444,Sports,717.42,4.27
1445,Toys_1445,Toys,990.85,3.81
1446,Automotive_1446,Automotive,389.52,3.67
1447,Toys_1447,Toys,806.28,1.15
1448,Home_1448,Home,551.04,3.02
1449,Electronics_1449,Electronics,716.33,2.73
1450,Jewelry_1450,Jewelry,680.2,3.87
1451,Automotive_1451,Automotive,158.44,3.31
1452,Electronics_1452,Electronics,734.58,4.46
1453,Automotive_1453,Automotive,733.7,3.49
1454,Jewelry_1454,Jewelry,795.51,3.17
1455,Automotive_1455,Automotive,272.92,4.76
1456,Home_1456,Home,442.6,4.36
1457,Home_1457,Home,64.71,3.17
1458,Jewelry_1458,Jewelry,944.1,4.48
1459,Automotive_1459,Automotive,76.9,1.08
1460,Toys_1460,Toys,785.55,3.54
1461,Home_1461,Home,790.88,3.36
1462,Toys_1462,Toys,975.08,4.64
1463,Home_1463,Home,659.47,2.49
1464,Groceries_1464,Groceries,178.97,3.0
1465,Beauty_1465,Beauty,333.37,2.07
1466,Groceries_1466,Groceries,737.1,1.17
1467,Books_1467,Books,659.35,3.24
1468,Beauty_1468,Beauty,821.11,2.45
1469,Music_1469,Music,359.46,1.88
1470,Electronics_1470,Electronics,981.01,3.79
1471,Automotive_1471,Automotive,853.33,2.34
1472,Clothing_1472,Clothing,69.44,3.46
1473,Books_1473,Books,68.98,3.74
1474,Groceries_1474,Groceries,888.92,1.68
1475,Books_1475,Books,452.14,4.96
1476,Clothing_1476,Clothing,985.61,1.24
1477,Groceries_1477,Groceries,86.15,1.72
1478,Beauty_1478,Beauty,695.08,3.11
1479,Groceries_1479,Groceries,439.12,5.0
1480,Electronics_1480,Electronics,646.3,1.99
1481,Clothing_1481,Clothing,266.42,2.87
1482,Music_1482,Music,30.68,4.39
1483,Books_1483,Books,466.37,2.53
1484,Sports_1484,Sports,220.11,3.86
1485,Groceries_1485,Groceries,925.08,1.25
1486,Clothing_1486,Clothing,839.3,1.01
1487,Toys_1487,Toys,188.74,4.95
1488,Beauty_1488,Beauty,585.1,2.68
1489,Automotive_1489,Automotive,85.88,1.44
1490,Groceries_1490,Groceries,231.75,3.29
1491,Groceries_1491,Groceries,421.04,3.48
1492,Home_1492,Home,6.02,3.66
1493,Home_1493,Home,837.48,1.33
1494,Groceries_1494,Groceries,669.4,3.58
1495,Clothing_1495,Clothing,375.73,3.89
1496,Sports_1496,Sports,608.88,1.45
1497,Groceries_1497,Groceries,991.52,2.52
1498,Books_1498,Books,423.19,4.34
1499,Music_1499,Music,917.68,2.0
1500,Toys_1500,Toys,145.15,4.99
1501,Automotive_1501,Automotive,947.48,2.61
1502,Electronics_1502,Electronics,383.4,2.39
1503,Automotive_1503,Automotive,59.42,4.77
1504,Electronics_1504,Electronics,329.98,2.2
1505,Groceries_1505,Groceries,224.94,4.35
1506,Music_1506,Music,55.68,1.47
1507,Electronics_1507,Electronics,970.62,1.61
1508,Books_1508,Books,950.46,1.06
1509,Home_1509,Home,327.8,3.27
1510,Music_1510,Music,783.06,2.27
1511,Automotive_1511,Automotive,872.02,4.3
1512,Electronics_1512,Electronics,950.36,3.3
1513,Home_1513,Home,575.83,2.95
1514,Jewelry_1514,Jewelry,839.64,1.55
1515,Toys_1515,Toys,375.31,2.97
1516,Automotive_1516,Automotive,882.43,3.8
1517,Beauty_1517,Beauty,840.09,4.07
1518,Jewelry_1518,Jewelry,476.83,4.94
1519,Beauty_1519,Beauty,440.84,1.94
1520,Toys_1520,Toys,294.92,2.65
1521,Automotive_1521,Automotive,830.08,3.08
1522,Music_1522,Music,274.66,1.74
1523,Electronics_1523,Electronics,700.9,2.27
1524,Jewelry_1524,Jewelry,483.96,3.47
1525,Groceries_1525,Groceries,885.16,4.41
1526,Clothing_1526,Clothing,947.11,1.33
1527,Sports_1527,Sports,176.7,4.23
1528,Groceries_1528,Groceries,454.9,2.17
1529,Music_1529,Music,229.74,1.43
1530,Home_1530,Home,54.21,4.25
1531,Clothing_1531,Clothing,390.48,1.12
1532,Groceries_1532,Groceries,634.32,3.36
1533,Books_1533,Books,692.82,4.17
1534,Sports_1534,Sports,677.22,4.29
1535,Music_1535,Music,757.1,2.86
1536,Jewelry_1536,Jewelry,412.45,3.92
1537,Beauty_1537,Beauty,309.88,1.82
1538,Groceries_1538,Groceries,580.31,3.89
1539,Beauty_1539,Beauty,781.92,1.54
1540,Sports_1540,Sports,306.01,3.85
1541,Toys_1541,Toys,197.2,2.06
1542,Electronics_1542,Electronics,621.11,4.44
1543,Automotive_1543,Automotive,992.55,1.72
1544,Home_1544,Home,998.0,3.18
1545,Books_1545,Books,932.08,1.28
1546,Clothing_1546,Clothing,388.45,2.11
1547,Toys_1547,Toys,782.06,4.29
1548,Electronics_1548,Electronics,569.71,3.93
1549,Beauty_1549,Beauty,879.25,3.08
1550,Toys_1550,Toys,125.67,3.48
1551,Jewelry_1551,Jewelry,880.36,2.75
1552,Groceries_1552,Groceries,436.56,3.85
1553,Toys_1553,Toys,505.72,1.76
1554,Books_1554,Books,773.66,3.16
1555,Toys_1555,Toys,898.33,1.81
1556,Automotive_1556,Automotive,926.75,2.07
1557,Music_1557,Music,237.42,2.09
1558,Jewelry_1558,Jewelry,847.29,4.41
1559,Jewelry_1559,Jewelry,783.31,2.78
1560,Groceries_1560,Groceries,264.76,1.46
1561,Music_1561,Music,448.2,1.75
1562,Groceries_1562,Groceries,953.48,2.93
1563,Groceries_1563,Groceries,510.05,2.26
1564,Home_1564,Home,230.2,1.66
1565,Jewelry_1565,Jewelry,527.96,3.59
1566,Groceries_1566,Groceries,599.65,4.46
1567,Clothing_1567,Clothing,775.09,4.28
1568,Groceries_1568,Groceries,870.62,3.51
1569,Books_1569,Books,404.09,1.57
1570,Jewelry_1570,Jewelry,82.01,3.67
1571,Jewelry_1571,Jewelry,762.89,4.22
1572,Toys_1572,Toys,304.45,4.61
1573,Jewelry_1573,Jewelry,149.66,4.29
1574,Jewelry_1574,Jewelry,230.46,1.22
1575,Music_1575,Music,963.08,4.86
1576,Automotive_1576,Automotive,812.1,2.63
1577,Electronics_1577,Electronics,294.76,2.55
1578,Jewelry_1578,Jewelry,262.53,4.94
1579,Automotive_1579,Automotive,52.36,3.28
1580,Electronics_1580,Electronics,658.74,2.36
1581,Jewelry_1581,Jewelry,308.95,1.02
1582,Home_1582,Home,504.9,2.74
1583,Toys_1583,Toys,945.84,3.27
1584,Clothing_1584,Clothing,574.59,4.68
1585,Home_1585,Home,149.59,1.43
1586,Toys_1586,Toys,97.85,2.8
1587,Home_1587,Home,333.41,2.32
1588,Jewelry_1588,Jewelry,971.43,2.54
1589,Electronics_1589,Electronics,607.99,2.74
1590,Beauty_1590,Beauty,962.8,3.09
1591,Toys_1591,Toys,556.28,3.02
1592,Automotive_1592,Automotive,660.27,1.93
1593,Jewelry_1593,Jewelry,698.02,2.48
1594,Home_1594,Home,902.69,3.47
1595,Electronics_1595,Electronics,254.42,3.7
1596,Groceries_1596,Groceries,191.54,1.59
1597,Groceries_1597,Groceries,946.87,3.14
1598,Clothing_1598,Clothing,931.14,3.29
1599,Jewelry_1599,Jewelry,925.03,3.27
1600,Books_1600,Books,73.69,2.27
1601,Groceries_1601,Groceries,46.0,2.16
1602,Home_1602,Home,273.24,3.66
1603,Jewelry_1603,Jewelry,934.02,1.62
1604,Toys_1604,Toys,382.06,4.57
1605,Automotive_1605,Automotive,37.81,4.15
1606,Groceries_1606,Groceries,593.38,1.43
1607,Jewelry_1607,Jewelry,856.19,4.16
1608,Toys_1608,Toys,497.76,1.61
1609,Toys_1609,Toys,927.11,4.48
1610,Automotive_1610,Automotive,584.35,4.56
1611,Music_1611,Music,963.89,2.59
1612,Books_1612,Books,767.89,4.37
1613,Books_1613,Books,360.8,2.31
1614,Jewelry_1614,Jewelry,514.63,2.63
1615,Groceries_1615,Groceries,164.15,3.31
1616,Groceries_1616,Groceries,330.15,2.93
1617,Electronics_1617,Electronics,29.49,3.42
1618,Jewelry_1618,Jewelry,914.27,2.62
1619,Automotive_1619,Automotive,413.89,3.14
1620,Home_1620,Home,214.96,1.43
1621,Beauty_1621,Beauty,733.67,4.28
1622,Beauty_1622,Beauty,746.37,3.38
1623,Beauty_1623,Beauty,946.66,4.83
1624,Automotive_1624,Automotive,759.48,1.01
1625,Home_1625,Home,508.77,3.35
1626,Toys_1626,Toys,940.01,4.31
1627,Groceries_1627,Groceries,187.27,4.96
1628,Electronics_1628,Electronics,346.2,4.54
1629,Beauty_1629,Beauty,283.72,2.72
1630,Home_1630,Home,78.96,3.48
1631,Books_1631,Books,448.43,3.75
1632,Beauty_1632,Beauty,593.29,1.64
1633,Electronics_1633,Electronics,226.54,1.59
1634,Groceries_1634,Groceries,428.37,1.9
1635,Jewelry_1635,Jewelry,368.21,4.23
1636,Electronics_1636,Electronics,461.44,4.37
1637,Automotive_1637,Automotive,13.38,2.99
1638,Toys_1638,Toys,607.46,4.08
1639,Clothing_1639,Clothing,258.12,1.43
1640,Automotive_1640,Automotive,890.75,4.19
1641,Books_1641,Books,935.85,4.69
1642,Groceries_1642,Groceries,859.89,2.27
1643,Sports_1643,Sports,694.35,2.79
1644,Sports_1644,Sports,244.05,1.25
1645,Electronics_1645,Electronics,46.98,1.08
1646,Jewelry_1646,Jewelry,859.08,4.33
1647,Books_1647,Books,892.74,1.65
1648,Clothing_1648,Clothing,301.83,2.87
1649,Jewelry_1649,Jewelry,413.29,4.17
1650,Beauty_1650,Beauty,464.44,2.05
1651,Jewelry_1651,Jewelry,624.97,2.93
1652,Home_1652,Home,818.23,4.32
1653,Toys_1653,Toys,667.28,2.58
1654,Beauty_1654,Beauty,807.67,1.89
1655,Groceries_1655,Groceries,668.72,1.33
1656,Groceries_1656,Groceries,950.97,1.9
1657,Beauty_1657,Beauty,395.01,4.81
1658,Electronics_1658,Electronics,433.93,4.05
1659,Groceries_1659,Groceries,351.76,4.25
1660,Books_1660,Books,516.01,2.25
1661,Beauty_1661,Beauty,563.61,4.79
1662,Clothing_1662,Clothing,517.12,1.54
1663,Toys_1663,Toys,809.8,2.63
1664,Home_1664,Home,232.66,4.53
1665,Clothing_1665,Clothing,83.04,4.13
1666,Groceries_1666,Groceries,244.91,2.12
1667,Jewelry_1667,Jewelry,51.18,4.39
1668,Electronics_1668,Electronics,518.13,3.45
1669,Sports_1669,Sports,118.96,4.18
1670,Jewelry_1670,Jewelry,969.93,1.59
1671,Music_1671,Music,22.22,2.49
1672,Sports_1672,Sports,660.77,4.23
1673,Books_1673,Books,827.4,4.87
1674,Automotive_1674,Automotive,198.52,4.94
1675,Toys_1675,Toys,719.14,3.09
1676,Home_1676,Home,900.19,2.74
1677,Electronics_1677,Electronics,295.21,2.27
1678,Sports_1678,Sports,521.98,4.89
1679,Groceries_1679,Groceries,397.76,3.77
1680,Jewelry_1680,Jewelry,349.18,2.75
1681,Groceries_1681,Groceries,216.12,4.5
1682,Toys_1682,Toys,160.17,3.57
1683,Books_1683,Books,758.63,4.54
1684,Electronics_1684,Electronics,763.45,4.94
1685,Automotive_1685,Automotive,448.06,2.02
1686,Books_1686,Books,735.3,3.99
1687,Books_1687,Books,484.86,3.18
1688,Jewelry_1688,Jewelry,958.11,2.96
1689,Clothing_1689,Clothing,347.45,1.96
1690,Home_1690,Home,487.95,2.56
1691,Sports_1691,Sports,552.02,2.99
1692,Sports_1692,Sports,81.67,3.4
1693,Jewelry_1693,Jewelry,191.84,1.56
1694,Toys_1694,Toys,621.5,1.3
1695,Home_1695,Home,609.58,2.86
1696,Clothing_1696,Clothing,143.32,2.64
1697,Music_1697,Music,805.43,4.3
1698,Books_1698,Books,217.21,1.42
1699,Toys_1699,Toys,60.4,1.23
1700,Groceries_1700,Groceries,167.6,3.08
1701,Books_1701,Books,221.64,4.25
1702,Music_1702,Music,823.67,2.22
1703,Groceries_1703,Groceries,975.89,4.49
1704,Toys_1704,Toys,954.81,3.3
1705,Music_1705,Music,111.01,1.08
1706,Jewelry_1706,Jewelry,24.4,4.58
1707,Electronics_1707,Electronics,980.52,2.14
1708,Clothing_1708,Clothing,593.85,1.55
1709,Beauty_1709,Beauty,492.41,3.08
1710,Home_1710,Home,508.9,1.4
1711,Music_1711,Music,417.67,3.15
1712,Beauty_1712,Beauty,341.07,2.74
1713,Jewelry_1713,Jewelry,375.86,4.44
1714,Home_1714,Home,819.69,4.84
1715,Music_1715,Music,188.03,3.23
1716,Home_1716,Home,362.94,4.91
1717,Jewelry_1717,Jewelry,277.75,3.89
1718,Home_1718,Home,980.24,1.47
1719,Jewelry_1719,Jewelry,664.49,4.88
1720,Beauty_1720,Beauty,329.12,1.92
1721,Automotive_1721,Automotive,958.03,1.98
1722,Books_1722,Books,650.06,3.98
1723,Toys_1723,Toys,475.69,2.02
1724,Jewelry_1724,Jewelry,867.22,2.12
1725,Clothing_1725,Clothing,617.04,2.38
1726,Jewelry_1726,Jewelry,715.78,1.26
1727,Electronics_1727,Electronics,424.37,3.3
1728,Groceries_1728,Groceries,636.75,3.98
1729,Home_1729,Home,651.85,4.5
1730,Home_1730,Home,413.54,3.89
1731,Groceries_1731,Groceries,942.98,2.33
1732,Automotive_1732,Automotive,612.29,1.09
1733,Automotive_1733,Automotive,380.01,1.65
1734,Jewelry_1734,Jewelry,526.15,2.57
1735,Automotive_1735,Automotive,146.29,3.09
1736,Automotive_1736,Automotive,91.83,1.52
1737,Toys_1737,Toys,104.59,2.46
1738,Beauty_1738,Beauty,285.53,3.28
1739,Clothing_1739,Clothing,81.43,3.42
1740,Toys_1740,Toys,131.79,3.09
1741,Beauty_1741,Beauty,319.47,3.36
1742,Jewelry_1742,Jewelry,340.79,3.16
1743,Music_1743,Music,718.17,2.91
1744,Books_1744,Books,189.35,1.18
1745,Music_1745,Music,522.45,1.07
1746,Beauty_1746,Beauty,182.98,1.41
1747,Clothing_1747,Clothing,300.32,3.15
1748,Music_1748,Music,289.37,3.22
1749,Electronics_1749,Electronics,313.9,4.38
1750,Home_1750,Home,861.03,4.52
1751,Home_1751,Home,589.88,2.96
1752,Toys_1752,Toys,904.84,2.07
1753,Electronics_1753,Electronics,720.56,1.38
1754,Sports_1754,Sports,71.43,4.51
1755,Home_1755,Home,992.54,2.41
1756,Sports_1756,Sports,127.82,1.31
1757,Toys_1757,Toys,585.73,4.96
1758,Home_1758,Home,946.9,3.78
1759,Jewelry_1759,Jewelry,45.45,3.27
1760,Electronics_1760,Electronics,621.43,2.4
1761,Sports_1761,Sports,173.21,4.14
1762,Home_1762,Home,544.74,2.6
1763,Jewelry_1763,Jewelry,615.64,2.96
1764,Home_1764,Home,340.1,2.93
1765,Automotive_1765,Automotive,714.56,2.63
1766,Home_1766,Home,83.13,4.26
1767,Books_1767,Books,394.77,1.55
1768,Music_1768,Music,663.32,4.14
1769,Clothing_1769,Clothing,195.07,1.46
1770,Beauty_1770,Beauty,714.92,4.21
1771,Books_1771,Books,384.09,4.89
1772,Books_1772,Books,741.51,1.8
1773,Home_1773,Home,67.85,3.9
1774,Toys_1774,Toys,571.64,4.58
1775,Books_1775,Books,683.22,4.05
1776,Groceries_1776,Groceries,393.58,1.5
1777,Groceries_1777,Groceries,842.74,1.86
1778,Home_1778,Home,688.86,1.39
1779,Jewelry_1779,Jewelry,305.89,2.23
1780,Music_1780,Music,344.16,1.29
1781,Groceries_1781,Groceries,500.78,2.61
1782,Home_1782,Home,257.42,4.26
1783,Groceries_1783,Groceries,658.93,2.84
1784,Home_1784,Home,959.5,4.86
1785,Groceries_1785,Groceries,814.96,2.4
1786,Books_1786,Books,380.96,3.35
1787,Beauty_1787,Beauty,373.11,2.43
1788,Beauty_1788,Beauty,36.2,4.32
1789,Music_1789,Music,509.97,1.49
1790,Toys_1790,Toys,570.35,2.13
1791,Electronics_1791,Electronics,115.05,4.99
1792,Home_1792,Home,376.97,3.67
1793,Toys_1793,Toys,291.75,1.82
1794,Beauty_1794,Beauty,678.33,2.56
1795,Jewelry_1795,Jewelry,597.24,3.51
1796,Music_1796,Music,862.33,1.98
1797,Jewelry_1797,Jewelry,782.85,3.54
1798,Music_1798,Music,733.21,4.88
1799,Electronics_1799,Electronics,949.97,1.54
1800,Music_1800,Music,843.15,4.03
1801,Clothing_1801,Clothing,696.5,4.85
1802,Jewelry_1802,Jewelry,140.78,4.91
1803,Books_1803,Books,745.0,2.98
1804,Clothing_1804,Clothing,882.63,2.41
1805,Automotive_1805,Automotive,44.47,4.14
1806,Home_1806,Home,147.38,1.69
1807,Automotive_1807,Automotive,589.17,3.15
1808,Sports_1808,Sports,34.43,2.89
1809,Jewelry_1809,Jewelry,626.45,4.83
1810,Clothing_1810,Clothing,451.27,4.42
1811,Beauty_1811,Beauty,188.35,2.11
1812,Jewelry_1812,Jewelry,224.51,1.81
1813,Jewelry_1813,Jewelry,608.87,3.13
1814,Sports_1814,Sports,165.88,2.67
1815,Jewelry_1815,Jewelry,70.38,3.81
1816,Beauty_1816,Beauty,723.88,1.73
1817,Electronics_1817,Electronics,609.56,1.34
1818,Automotive_1818,Automotive,947.55,1.03
1819,Electronics_1819,Electronics,394.85,1.36
1820,Sports_1820,Sports,904.96,3.33
1821,Clothing_1821,Clothing,189.48,4.28
1822,Electronics_1822,Electronics,684.73,1.22
1823,Home_1823,Home,82.35,4.87
1824,Home_1824,Home,358.6,4.33
1825,Sports_1825,Sports,837.5,2.26
1826,Beauty_1826,Beauty,325.59,2.17
1827,Sports_1827,Sports,417.39,4.61
1828,Beauty_1828,Beauty,752.21,4.23
1829,Beauty_1829,Beauty,539.1,4.79
1830,Books_1830,Books,69.24,4.35
1831,Home_1831,Home,711.99,1.36
1832,Electronics_1832,Electronics,933.89,1.42
1833,Groceries_1833,Groceries,428.58,3.81
1834,Books_1834,Books,653.18,1.63
1835,Clothing_1835,Clothing,794.82,1.51
1836,Electronics_1836,Electronics,786.09,4.1
1837,Books_1837,Books,432.12,4.79
1838,Electronics_1838,Electronics,11.21,2.68
1839,Automotive_1839,Automotive,882.61,1.27
1840,Books_1840,Books,368.46,4.06
1841,Beauty_1841,Beauty,749.79,4.25
1842,Groceries_1842,Groceries,906.52,3.85
1843,Clothing_1843,Clothing,811.95,2.53
1844,Electronics_1844,Electronics,270.18,2.68
1845,Sports_1845,Sports,338.54,1.64
1846,Books_1846,Books,514.88,1.28
1847,Clothing_1847,Clothing,197.19,1.92
1848,Electronics_1848,Electronics,191.89,4.1
1849,Groceries_1849,Groceries,885.64,3.91
1850,Sports_1850,Sports,710.85,2.01
1851,Music_1851,Music,919.86,2.44
1852,Music_1852,Music,991.46,4.87
1853,Jewelry_1853,Jewelry,781.31,3.59
1854,Jewelry_1854,Jewelry,415.93,2.12
1855,Jewelry_1855,Jewelry,974.84,2.08
1856,Jewelry_1856,Jewelry,376.12,3.54
1857,Music_1857,Music,835.25,2.41
1858,Jewelry_1858,Jewelry,907.34,1.69
1859,Books_1859,Books,586.44,3.42
1860,Automotive_1860,Automotive,895.15,2.54
1861,Groceries_1861,Groceries,67.4,3.07
1862,Home_1862,Home,321.93,3.3
1863,Beauty_1863,Beauty,922.75,3.15
1864,Home_1864,Home,914.3,3.15
1865,Clothing_1865,Clothing,939.08,1.77
1866,Jewelry_1866,Jewelry,663.15,4.08
1867,Jewelry_1867,Jewelry,31.09,4.92
1868,Toys_1868,Toys,597.13,1.25
1869,Clothing_1869,Clothing,876.83,4.21
1870,Home_1870,Home,689.63,3.66
1871,Books_1871,Books,327.24,4.46
1872,Clothing_1872,Clothing,810.61,3.25
1873,Clothing_1873,Clothing,251.05,4.73
1874,Beauty_1874,Beauty,262.37,2.75
1875,Toys_1875,Toys,915.13,4.06
1876,Groceries_1876,Groceries,903.91,3.21
1877,Books_1877,Books,908.21,1.59
1878,Books_1878,Books,42.9,3.35
1879,Toys_1879,Toys,116.0,4.84
1880,Beauty_1880,Beauty,685.84,2.87
1881,Groceries_1881,Groceries,843.91,1.32
1882,Beauty_1882,Beauty,724.16,2.58
1883,Books_1883,Books,220.75,4.57
1884,Electronics_1884,Electronics,951.23,3.96
1885,Books_1885,Books,268.72,1.26
1886,Beauty_1886,Beauty,481.71,3.9
1887,Automotive_1887,Automotive,471.33,1.47
1888,Jewelry_1888,Jewelry,235.85,3.22
1889,Groceries_1889,Groceries,763.7,3.48
1890,Toys_1890,Toys,76.8,3.91
1891,Electronics_1891,Electronics,946.97,4.9
1892,Jewelry_1892,Jewelry,336.5,1.86
1893,Clothing_1893,Clothing,331.82,2.63
1894,Books_1894,Books,61.36,4.34
1895,Books_1895,Books,957.31,1.21
1896,Toys_1896,Toys,452.23,1.07
1897,Music_1897,Music,719.06,1.32
1898,Beauty_1898,Beauty,13.92,4.47
1899,Music_1899,Music,548.28,2.85
1900,Automotive_1900,Automotive,928.83,2.02
1901,Jewelry_1901,Jewelry,32.88,2.27
1902,Jewelry_1902,Jewelry,848.23,2.4
1903,Clothing_1903,Clothing,16.21,1.82
1904,Clothing_1904,Clothing,915.62,4.46
1905,Home_1905,Home,672.01,4.17
1906,Home_1906,Home,541.59,4.64
1907,Beauty_1907,Beauty,764.47,1.19
1908,Clothing_1908,Clothing,690.06,2.76
1909,Electronics_1909,Electronics,60.1,4.03
